,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
6432,SOAC.WS,Sustainable Opportunities Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/soac.ws,
1458,SOCL,Global X Social Media ETF,47.82,0.0,,,,,https://old.nasdaq.com/symbol/socl,
6326,SOGO,Sogou Inc.,8.63,3340349866.91,,2017.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sogo,
3110,SOHO,Sotherly Hotels Inc.,1.97,29316095.99,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/soho,
3111,SOHOB,Sotherly Hotels Inc.,6.34,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sohob,
3112,SOHON,Sotherly Hotels Inc.,6.4399,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sohon,
3113,SOHOO,Sotherly Hotels Inc.,6.2,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sohoo,
3095,SOHU,Sohu.com Limited ,18.47,739410211.86,40033038.0,,Technology,EDP Services,https://old.nasdaq.com/symbol/sohu,
6327,SOI,"Solaris Oilfield Infrastructure, Inc.",6.96,315048346.32,,2017.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/soi,
6343,SOJA,Southern Company (The),25.41,0.0,,2015.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/soja,
6344,SOJB,Southern Company (The),26.05,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/sojb,
6345,SOJC,Southern Company (The),26.5859,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/sojc,
6346,SOJD,Southern Company (The),26.78,0.0,,2020.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/sojd,
6155,SOL,Renesola Ltd.,2.06,99048693.4,,2008.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/sol,
6347,SOLN,Southern Company (The),46.04,0.0,,2019.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/soln,
1030,SOLO,Electrameccanica Vehicles Corp. Ltd.,2.6,166715871.4,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/solo,
1031,SOLOW,Electrameccanica Vehicles Corp. Ltd.,1.15,0.0,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/solow,
3104,SOLY,"Soliton, Inc.",7.615,161361415.945,,2019.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/soly,
6330,SON,Sonoco Products Company,52.98,5317946493.18,,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/son,
3122,SONA,"Southern National Bancorp of Virginia, Inc.",8.89,216639103.17,,,Finance,Major Banks,https://old.nasdaq.com/symbol/sona,
3105,SONM,"Sonim Technologies, Inc.",0.8428,55565964.9748,,2019.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/sonm,
3106,SONN,"Sonnet BioTherapeutics Holdings, Inc.",2.48,33837216.72,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sonn,
3108,SONO,"Sonos, Inc.",13.885,1535965087.1,,2018.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/sono,
6333,SOR,"Source Capital, Inc.",37.0,313629279.0,,,,,https://old.nasdaq.com/symbol/sor,
6332,SOS,SOS Limited,1.74,32892919.98,,2017.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/sos,
1957,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,298.88,0.0,,,,,https://old.nasdaq.com/symbol/soxx,
3125,SP,SP Plus Corporation,18.58,428952595.36,,,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/sp,
6352,SPAQ,Spartan Energy Acquisition Corp,16.27,1122630000.0,,2018.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/spaq,
6353,SPAQ.U,Spartan Energy Acquisition Corp,,0.0,,2018.0,,,https://old.nasdaq.com/symbol/spaq.u,
6354,SPAQ.WS,Spartan Energy Acquisition Corp,,0.0,,,,,https://old.nasdaq.com/symbol/spaq.ws,
6357,SPB           ,"Spectrum Brands Holdings, Inc.",57.0,2454208872.0,,,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/spb,
3200,SPCB,"SuperCom, Ltd.",0.82,13354474.08,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/spcb,
6728,SPCE,"Virgin Galactic Holdings, Inc.",17.18,3614738246.08,,2017.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/spce,
6355,SPE,Special Opportunities Fund Inc.,12.61,107197206.48,,,,,https://old.nasdaq.com/symbol/spe,
6356,SPE^B,Special Opportunities Fund Inc.,25.33,0.0,,,,,https://old.nasdaq.com/symbol/spe^b,
3118,SPFI,"South Plains Financial, Inc.",14.36,259329738.64,,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/spfi,
6296,SPG,"Simon Property Group, Inc.",71.88,21987748413.6,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/spg,
6220,SPGI,S&P Global Inc.,351.73,84766930000.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/spgi,
6297,SPG^J,"Simon Property Group, Inc.",69.37,0.0,,,,,https://old.nasdaq.com/symbol/spg^j,
6412,SPH,"Suburban Propane Partners, L.P.",13.78,856377433.34,,1996.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/sph,
3134,SPI,"SPI Energy Co., Ltd.",1.13,16766339.97,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/spi,
3127,SPKE,"Spark Energy, Inc.",8.71,308964882.72,,2014.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/spke,
3128,SPKEP,"Spark Energy, Inc.",22.76,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/spkep,
3137,SPLK,Splunk Inc.,177.68,28498799523.52,,2012.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/splk,
6385,SPLP,Steel Partners Holdings LP,6.75,168403812.75,,,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/splp,
6386,SPLP^A,Steel Partners Holdings LP,18.06,0.0,,,,,https://old.nasdaq.com/symbol/splp^a,
2999,SPNE,SeaSpine Holdings Corporation,14.02,386914566.6,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/spne,
2972,SPNS,Sapiens International Corporation N.V.,30.24,1518931461.6,,1992.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spns,
3138,SPOK,"Spok Holdings, Inc.",10.14,193170964.74,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/spok,
6364,SPOT,Spotify Technology S.A.,234.31,43894622477.87,,2018.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/spot,
3131,SPPI,"Spectrum Pharmaceuticals, Inc.",4.58,667459691.06,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sppi,
3070,SPQQ,Siren Large Cap Blend Index ETF,27.1073,0.0,,,,,https://old.nasdaq.com/symbol/spqq,
6360,SPR,"Spirit Aerosystems Holdings, Inc.",20.76,2192754655.2,,2006.0,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/spr,
3132,SPRO,"Spero Therapeutics, Inc.",10.0,211525410.0,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/spro,
3204,SPRT,"support.com, Inc.",1.945,37108044.27,,2000.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sprt,
3145,SPSC,"SPS Commerce, Inc.",72.82,2558036106.56,,2010.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spsc,
3143,SPT,"Sprout Social, Inc",34.0,1732986154.0,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spt,
3129,SPTN,SpartanNash Company,17.1,612748609.2,,,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/sptn,
3139,SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",13.31,580412723.77,,2014.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/spwh,
3195,SPWR,SunPower Corporation,9.89,1682149234.52,,2005.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/spwr,
6367,SPXC,SPX Corporation,43.05,1923915606.9,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/spxc,
5827,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,13.53,232604485.74,,,,,https://old.nasdaq.com/symbol/spxx,
6369,SQ,"Square, Inc.",145.64,64595963778.72,,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/sq,
3021,SQBG,"Sequential Brands Group, Inc.",5.3,8744968.2,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/sqbg,
2760,SQFT,"Presidio Property Trust, Inc.",,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sqft,
2091,SQLV,Legg Mason Small-Cap Quality Value ETF,23.1653,0.0,,,,,https://old.nasdaq.com/symbol/sqlv,
6325,SQM,Sociedad Quimica y Minera S.A.,34.37,9046064529.88,,1993.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/sqm,
6277,SQNS,Sequans Communications S.A.,6.18,187065726.3,,2011.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/sqns,
2802,SQQQ,ProShares UltraPro Short QQQ,26.42,0.0,,,,,https://old.nasdaq.com/symbol/sqqq,
6358,SR,Spire Inc.,53.26,2741953902.24,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sr,
3150,SRAC,Stable Road Acquisition Corp.,9.965,220301237.5,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/srac,
3151,SRACU,Stable Road Acquisition Corp.,10.5,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/sracu,
3152,SRACW,Stable Road Acquisition Corp.,0.64,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/sracw,
3146,SRAX,"SRAX, Inc.",2.67,37738185.84,,,Technology,Advertising,https://old.nasdaq.com/symbol/srax,
6362,SRC,"Spirit Realty Capital, Inc.",36.5,3761073332.5,,2013.0,Consumer Services,Building operators,https://old.nasdaq.com/symbol/src,
9,SRCE,1st Source Corporation,32.72,836007942.8,,,Finance,Major Banks,https://old.nasdaq.com/symbol/srce,
3166,SRCL,"Stericycle, Inc.",62.96,5759762628.48,,1996.0,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/srcl,
6363,SRC^A,"Spirit Realty Capital, Inc.",26.31,0.0,,,,,https://old.nasdaq.com/symbol/src^a,
3208,SRDX,"Surmodics, Inc.",37.98,518435925.3,,1998.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/srdx,
6271,SRE,Sempra Energy,121.03,35009098344.22,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/sre,
6274,SREA,Sempra Energy,26.52,0.0,,2019.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/srea,
1460,SRET,Global X SuperDividend REIT ETF,8.17,0.0,,,,,https://old.nasdaq.com/symbol/sret,
3024,SREV,"ServiceSource International, Inc.",1.45,138644445.55,,2011.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/srev,
6272,SRE^A,Sempra Energy,100.86,0.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/sre^a,
6273,SRE^B,Sempra Energy,101.2,0.0,,,,,https://old.nasdaq.com/symbol/sre^b,
6278,SRG,Seritage Growth Properties,15.05,841284976.7,,2015.0,Finance,Real Estate,https://old.nasdaq.com/symbol/srg,
3206,SRGA,"Surgalign Holdings, Inc.",2.04,154946920.92,,,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/srga,
6279,SRG^A,Seritage Growth Properties,18.9,0.0,,,,,https://old.nasdaq.com/symbol/srg^a,
6404,SRI,"Stoneridge, Inc.",19.13,516570393.41,,1997.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/sri,
6257,SRL,Scully Royalty Ltd.,5.53,69428049.53,,,,,https://old.nasdaq.com/symbol/srl,
6365,SRLP,Sprague Resources LP,15.11,346365049.22,,2013.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/srlp,
3109,SRNE,"Sorrento Therapeutics, Inc.",9.48,2418316166.16,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/srne,
2973,SRPT,"Sarepta Therapeutics, Inc.",144.03,11307134922.45,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/srpt,
3044,SRRA,"Sierra Oncology, Inc.",11.95,124228997.4,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/srra,
2981,SRRK,Scholar Rock Holding Corporation,17.86,533561909.82,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/srrk,
6380,SRT,"StarTek, Inc.",5.81,234042120.97,,1997.0,Technology,Professional Services,https://old.nasdaq.com/symbol/srt,
3020,SRTS,"Sensus Healthcare, Inc.",2.52,41585929.56,,2016.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/srts,
4571,SRV,Cushing MLP & Infrastructure Total Return Fund,17.0,37117630.0,,,,,https://old.nasdaq.com/symbol/srv,
3073,SRVA,"SIRVA, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/srva,
6359,SR^A,Spire Inc.,27.4,0.0,,,,,https://old.nasdaq.com/symbol/sr^a,
3119,SSB,South State Corporation,52.71,3738306421.08,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ssb,
3186,SSBI,Summit State Bank,10.39,63063144.0,,2006.0,,,https://old.nasdaq.com/symbol/ssbi,
6298,SSD,"Simpson Manufacturing Company, Inc.",99.72,4335301571.4,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ssd,
3176,SSKN,"Strata Skin Sciences, Inc.",1.42,47931970.78,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/sskn,
6240,SSL,Sasol Ltd.,8.51,5381432592.07,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ssl,
3147,SSNC,"SS&C Technologies Holdings, Inc.",60.93,15694334350.29,,2010.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ssnc,
3062,SSNT,"SilverSun Technologies, Inc.",2.38,10713024.98,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ssnt,
991,SSP,E.W. Scripps Company (The),11.93,972492584.66,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/ssp,
3058,SSPK,Silver Spike Acquisition Corp.,10.08,315000000.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/sspk,
3059,SSPKU,Silver Spike Acquisition Corp.,10.37,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/sspku,
3060,SSPKW,Silver Spike Acquisition Corp.,0.603,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/sspkw,
3148,SSRM,SSR Mining Inc.,22.45,2768977163.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ssrm,
3209,SSSS,SuRo Capital Corp.,12.63,211610471.7,,2011.0,,,https://old.nasdaq.com/symbol/ssss,
3039,SSTI,"ShotSpotter, Inc.",29.6,338093272.0,,2017.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ssti,
6291,SSTK,"Shutterstock, Inc.",52.35,1895870379.15,,2012.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sstk,
7143,SSY,"SunLink Health Systems, Inc.",1.01,6968314.21,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/ssy,
3177,SSYS,"Stratasys, Ltd.",13.89,764366700.0,,1994.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/ssys,
6275,ST,Sensata Technologies Holding plc,44.26,6958236890.38,,2010.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/st,
3149,STAA,STAAR Surgical Company,54.83,2511565240.98,,,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/staa,
3153,STAF,"Staffing 360 Solutions, Inc.",0.6069,5657863.4847,,,Technology,Professional Services,https://old.nasdaq.com/symbol/staf,
6371,STAG,"Stag Industrial, Inc.",31.78,4739718935.7,,2011.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stag,
6372,STAG^C,"Stag Industrial, Inc.",25.8,0.0,,,,,https://old.nasdaq.com/symbol/stag^c,
5295,STAR          ,iStar Inc.,12.46,936281069.78,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/star,
5296,STAR^D,iStar Inc.,25.1847,0.0,,,,,https://old.nasdaq.com/symbol/star^d,
5297,STAR^G,iStar Inc.,24.64,0.0,,,,,https://old.nasdaq.com/symbol/star^g,
5298,STAR^I,iStar Inc.,24.1,0.0,,,,,https://old.nasdaq.com/symbol/star^i,
1116,STAY,"Extended Stay America, Inc.",12.71,2255915973.62,,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/stay,
2954,STBA,"S&T Bancorp, Inc.",18.93,743033507.34,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stba,
6394,STC,Stewart Information Services Corporation,43.66,1166912127.94,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/stc,
3163,STCN,"Steel Connect, Inc.",0.5807,36226201.8146,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/stcn,
6391,STE,STERIS plc,171.51,14587457695.53,,,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ste,
3165,STEP,StepStone Group Inc.,24.75,2346704192.25,,2020.0,,,https://old.nasdaq.com/symbol/step,
3160,STFC,State Auto Financial Corporation,14.06,616359018.08,,1991.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/stfc,
6423,STG,Sunlands Technology Group,1.77,297766967.25,,2018.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/stg,
2427,STIM,"Neuronetics, Inc.",4.16,78466535.68,,2018.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/stim,
4487,STK,"Columbia Seligman Premium Technology Growth Fund, Inc",21.98,349302027.76,,2009.0,,,https://old.nasdaq.com/symbol/stk,
3194,STKL,"SunOpta, Inc.",6.84,611517881.16,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/stkl,
3303,STKS,"The ONE Group Hospitality, Inc.",2.23,64718419.99,,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/stks,
6392,STL,Sterling Bancorp,11.53,2242333957.31,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stl,
3164,STLD,"Steel Dynamics, Inc.",31.26,6576004054.38,,1996.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/stld,
6393,STL^A,Sterling Bancorp,26.66,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stl^a,
6400,STM,STMicroelectronics N.V.,31.11,27768684145.86,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/stm,
3154,STMP,Stamps.com Inc.,212.96,3742918090.56,,1999.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/stmp,
6377,STN,Stantec Inc,30.89,3452570573.83,,,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/stn,
3155,STND,Standard AVB Financial Corp.,19.3,89950525.7,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stnd,
3174,STNE,StoneCo Ltd.,52.26,16133918278.14,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/stne,
6253,STNG,Scorpio Tankers Inc.,13.24,778614570.28,,2010.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/stng,
3172,STOK,"Stoke Therapeutics, Inc.",34.85,1158452300.15,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/stok,
6403,STON,StoneMor Inc.,1.04,122537236.64,,2004.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ston,
6405,STOR,STORE Capital Corporation,29.17,7392959992.33,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stor,
6379,STPK.U,Star Peak Energy Transition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/stpk.u,
3178,STRA,"Strategic Education, Inc.",93.8,2289462427.0,,1996.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/stra,
3168,STRL,Sterling Construction Company Inc,13.4,376115675.6,,,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/strl,
3182,STRM,"Streamline Health Solutions, Inc.",1.69,53445869.75,,,Technology,EDP Services,https://old.nasdaq.com/symbol/strm,
3210,STRO,"Sutro Biopharma, Inc.",11.09,397898243.08,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/stro,
3181,STRS,Stratus Properties Inc.,22.52,184892330.28,,,Consumer Services,Homebuilding,https://old.nasdaq.com/symbol/strs,
3180,STRT,Strattec Security Corporation,19.93,76921210.17,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/strt,
2974,STSA,"Satsuma Pharmaceuticals, Inc.",4.78,83215794.36,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/stsa,
6382,STT,State Street Corporation,62.37,21978143302.5,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stt,
6383,STT^D,State Street Corporation,27.9,0.0,,,,,https://old.nasdaq.com/symbol/stt^d,
6384,STT^G,State Street Corporation,28.06,0.0,,,,,https://old.nasdaq.com/symbol/stt^g,
6381,STWD,"STARWOOD PROPERTY TRUST, INC.",16.37,4656569144.04,,2009.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stwd,
